,id,crew_job,crew_name
34664,36516,Director,Hugo Fregonese
34665,244636,Director,Sidney Salkow
34666,111975,Director,Michael Gordon
34667,145147,Director,Alexander Sokurov
34668,259838,Director,Edgar Hagen
34669,253339,Director,Keva Rosenfeld
34670,184080,Director,Bobbito Garcia
34670,184080,Director,Kevin Couliau
34671,257116,Director,Paul Lazarus
34672,319964,Director,Lloyd Handwerker
34673,280674,Director,Evan Beloff
34674,145203,Director,Don Sikorski
34675,189755,Director,D.W. Young
34676,347264,Director,Anthony Pierce
34678,337751,Director,Laurie Collyer
34679,293603,Director,Ken Burns
34680,261810,Director,James Spione
34681,329724,Director,Denis Dercourt
34682,4228,Director,Robert Enrico
34682,4228,Director,Richard T. Heffron
34683,59349,Director,Jean-Loup Hubert
34684,76793,Director,Yves Robert
34685,50213,Director,Gérard Jugnot
34686,71767,Director,José María Forqué
34688,19100,Director,Olivier Nakache
34688,19100,Director,Eric Toledano
34689,31743,Director,Seijiro Koyama
34690,118758,Director,Óscar Aibar
34691,156627,Director,Walerian Borowczyk
34692,92562,Director,Glenn Takakjian
34693,285848,Director,Maxime Giroux
34694,273126,Director,Inessa Kovalevskaya
34695,79853,Director,Ivan Ufimtsev
34696,207720,Director,Vladimir Vorobyov
34697,164041,Director,Aleksey German
34697,164041,Director,Grigori Aronov
34698,20879,Director,Andrei Tutyshkin
34699,20975,Director,Yuri Chulyukin
34700,10939,Director,Yves Robert
34701,63291,Director,Yevgeni Tashkov
34702,65656,Director,René Clair
34703,65110,Director,Karen Shakhnazarov
34704,42952,Director,Vladimir Khotinenko
34705,64046,Director,Georgi Yungvald-Khilkevich
34706,64044,Director,Georgi Yungvald-Khilkevich
34707,84774,Director,Efrem Pruzhanskiy
34708,65099,Director,Yan Frid
34709,140966,Director,Boris Durov
34710,44617,Director,Claude Zidi
34711,80746,Director,Julio Saraceni
34712,364684,Director,Nabi Ganiyev
34712,364684,Director,Yuldash Agzamov
34713,37015,Director,Guy Magar
34714,207696,Director,Григорий Никулин
34715,63537,Director,Svetlana Druzhinina
34716,72888,Director,Vladimir Vorobyov
34717,63304,Director,Eldar Ryazanov
34718,63538,Director,Svetlana Druzhinina
34719,59475,Director,Alla Surikova
34720,65591,Director,Edmond Keosayan
34721,20977,Director,Aleksei Mishurin
34721,20977,Director,Nikolai Litus
34722,65594,Director,Edmond Keosayan
34723,41977,Director,Konstantin Bromberg
34724,59803,Director,Roman Davydov
34725,238307,Director,Yevgeni Ginzburg
34725,238307,Director,Rauf Mamedov
34726,189215,Director,Oliver Stone
34727,254311,Director,Boris Grigoryev
34728,254309,Director,Boris Grigoryev
34729,202239,Director,Boris Grigoryev
34730,193154,Director,Georgiy Daneliya
34730,193154,Director,Tatiana Ilyina
34731,253192,Director,Dmitriy Dyachenko
34732,169020,Director,Michaël Youn
34733,210365,Director,Emir Kusturica
34734,19493,Director,Andrew Grieve
34735,70874,Director,Leonid Nechayev
34736,50197,Director,Pietro Germi
34737,174905,Director,Yevgeni Slavinsky
34737,174905,Director,Vladimir Mayakovsky
34738,167364,Director,Fabien Onteniente
34739,119694,Director,John Erman
34740,83456,Director,Dmitriy Dyachenko
34741,132542,Director,James Yukich
34742,127608,Director,Igor Maslennikov
34743,82857,Director,Vladimir Bortko
34744,38430,Director,Tatyana Lioznova
34745,203720,Director,Aleksandr Stolper
34746,199655,Director,Sergiu Nicolaescu
34747,68271,Director,Mikhail Romm
34748,130492,Director,Michele Soavi
34749,270393,Director,Igor Maslennikov
34750,40055,Director,Alexandre Arcady
34751,21534,Director,Naohisa Inoue
34752,71662,Director,Mikhail Agranovich
34752,71662,Director,Oleg Yankovskiy
34753,65545,Director,Karen Shakhnazarov
34754,92737,Director,Matthew George
34755,62040,Director,Martin Kunert
34756,59455,Director,Édouard Molinaro
34757,263873,Director,John Bradshaw
34759,77720,Director,Boris Bushmelev
34759,77720,Director,Anatoli Markelov
34759,77720,Director,Georgi Shchukin
34760,83614,Director,Dmitriy Astrakhan
34761,74852,Director,Stanislav Govorukhin
34761,74852,Director,Boris Durov
34762,126846,Director,Igor Maslennikov
34763,72093,Director,Igor Maslennikov
34764,72095,Director,Igor Maslennikov
34765,60199,Director,David Lynch
34765,60199,Director,James Signorelli
34766,116544,Director,Keita Kono
34767,227998,Director,Yuriy Kara
34768,363890,Director,Krisztian Majdik
34768,363890,Director,Zebediah De Soto
34769,16915,Director,Ryan Nicholson
34770,252189,Director,Harrison Smith
34771,30579,Director,David Benullo
34772,40469,Director,Jimmy Huston
34773,19543,Director,Don E. FauntLeRoy
34774,212494,Director,Steve Goltz
34775,48333,Director,Michael Oblowitz
34776,63350,Director,Adam Brooks
34776,63350,Director,Jeremy Gillespie
34776,63350,Director,Matthew Kennedy
34776,63350,Director,Steven Kostanski
34776,63350,Director,Conor Sweeney
34777,296121,Director,Charles Band
34778,320412,Director,Jim O'Rear
34778,320412,Director,Daniel Emery Taylor
34779,84422,Director,Edmund Purdom
34780,67087,Director,Richard Ciupka
34781,92393,Director,Dale Fabrigar
34781,92393,Director,Everette Wallin
34783,12759,Director,Charles Band
34784,353462,Director,David Von Ancken
34785,317182,Director,Paul Wilmshurst
34787,315620,Director,Toby Haynes
34788,282963,Director,James Strong
34789,317190,Director,Andy Goddard
34791,282758,Director,Euros Lyn
34792,92787,Director,Jim Wynorski
34793,55681,Director,Kenneth J. Hall
34794,30385,Director,Jimmyo Burril
34795,22573,Director,Logan McMillan
34796,320169,Director,Justin Timpane
34797,54525,Director,Christopher Leitch
34798,358881,Director,Nicolas Boukhrief
34799,191185,Director,Marcos Bernstein
34800,72232,Director,Sam Pillsbury
34801,367882,Director,Kim Bong-joo
34802,227262,Director,Markus Goller
34803,321751,Director,Fernando León de Aranoa
34804,79434,Director,Gordon Chan
34804,79434,Director,Rico Chung Kai-Cheong
34805,18512,Director,John Sturges
34806,43456,Director,Irving Pichel
34807,43503,Director,Tim Whelan
34808,265351,Director,Onur Ünlü
34809,333886,Director,Ali Atay
34810,268413,Director,Alper Çağlar
34811,64433,Director,Mert Baykal
34812,30634,Director,Yılmaz Erdoğan
34813,49828,Director,Onur Ünlü
34814,320349,Director,Marc Silver
34815,352327,Director,Juan Feldman
34816,172520,Director,Vincent Grashaw
34817,224923,Director,Pau Masó
34817,224923,Director,David Damen
34818,337012,Director,Lisa Mulcahy
34819,28536,Director,Alberto De Martino
34820,219335,Director,Roland af Hällström
34821,133137,Director,Andrew Parkinson
34822,92727,Director,Joseph Kuo
34823,119944,Director,Sung Pe Liu
34823,119944,Director,Hsi-chieh Lai
34824,300666,Director,Daniel Duran
34825,41923,Director,Richard Benner
34826,85204,Director,Don McBrearty
34827,282298,Director,Claude Jutra
34828,27350,Director,James Glickenhaus
34829,30361,Director,Alan Roberts
34830,145081,Director,David Mitchell
34831,293830,Director,Larry Elikann
34832,76287,Director,Neill Fearnley
34833,213914,Director,Jeff Beesley
34834,46734,Director,Adrian Popovici
34835,44951,Director,Michael D. Sellers
34836,79722,Director,Andrew Cymek
34837,268092,Director,Vinton Heuck
34837,268092,Director,Scooter Tidwell
34837,268092,Director,Todd Waterman
34838,13732,Director,Gérard Krawczyk
34839,105539,Director,Josef von Sternberg
34840,336806,Director,Magnus von Horn
34842,335869,Director,Paul Ashton
34843,51403,Director,Szabolcs Hajdu
34844,369230,Director,Fabio Bonifacci
34844,369230,Director,Francesco Miccichè
34845,257593,Director,Claudio Amendola
34846,324259,Director,Sam de Jong
34847,188981,Director,Yasuzô Masumura
34848,44785,Director,Yasuzô Masumura
34849,111397,Director,Yasuzô Masumura
34850,85239,Director,William Rotsler
34851,51411,Director,Charles Lamont
34852,63441,Director,Chang Cheh
34853,48300,Director,Chang Cheh
34854,70747,Director,Alejandro Fernández Almendras
34855,102428,Director,Carlos Saura
34856,217919,Director,Al Pacino
34857,96951,Director,Charles Bryant
34857,96951,Director,Alla Nazimova
34858,59405,Director,Chang Cheh
34859,72560,Director,Marcos Paulo
34860,128780,Director,Rossano Brazzi
34861,66160,Director,Hua Shan
34861,66160,Director,Cheng Kang
34862,62071,Director,Ho Meng-Hua
34863,189279,Director,John Farrow
34864,79367,Director,Jerry Thorpe
34865,48943,Director,Andrew Lau
34866,318373,Director,Cyprien Vial
34867,177317,Director,John Farrow
34868,334527,Director,Jackie Earle Haley
34869,60836,Director,Richard Compton
34870,161620,Director,Vincent McEveety
34871,166207,Director,Álvaro Sáenz de Heredia
34872,356898,Director,Christopher Doyle
34873,293982,Director,Jan Komasa
34874,346755,Director,Marcin Koszałka
34875,309018,Director,Jill D'Agnenica
34876,343880,Director,Christopher S. Rech
34876,343880,Director,Brandon Kimber
34877,108794,Director,Tom Clegg
34878,65020,Director,Drew Bolduc
34878,65020,Director,Dan Nelson
34879,336222,Director,Grímur Hákonarson
34880,329066,Director,Morgan Knibbe
34881,56718,Director,Bernard Girard
34882,295602,Director,Mina Laamo
34883,86211,Director,Robert Mugge
34884,172443,Director,John Emerson
34885,219466,Director,Stephen Poliakoff
34887,215881,Director,Catherine Hardwicke
34888,39446,Director,Tom McLoughlin
34889,38119,Director,Neil Young
34890,65799,Director,Lewis Gilbert
34891,293456,Director,Gábor Reisz
34892,294640,Director,Virág Zomborácz
34893,324573,Director,Kim Longinotto
34894,364089,Director,Adam Dubin
34895,157050,Director,Ryan Polito
34896,363810,Director,Jason Mann
34897,52255,Director,Dang Di Phan
34898,353285,Director,Gellert Tamas
34898,353285,Director,Lawen Mohtadi
34899,237960,Director,James E. Tooley
34900,323679,Director,J. Davis
34901,257088,Director,Ericson Core
34902,119482,Director,Terence Young
34903,68865,Director,Terence Young
34904,3013,Director,Terence Young
34905,27112,Director,Terence Young
34906,32665,Director,Terence Young
34907,31060,Director,Togan Gökbakar
34908,31061,Director,Togan Gökbakar
34909,32926,Director,Togan Gökbakar
34910,257343,Director,Togan Gökbakar
34911,78401,Director,Irene von Alberti
34912,255533,Director,Guillaume Nicloux
34913,23126,Director,William C. Thomas
34914,348060,Director,Benjamin Rocher
34915,210293,Director,Anton Lanshakov
34916,310491,Director,Gerard Barrett
34917,114377,Director,Benjamin Leavitt
34918,143169,Director,Aleksey Nuzhnyy
34919,291290,Director,Steven C. Miller
34920,306464,Director,Jackson Douglas
34920,306464,Director,Louis J. Horvitz
34921,352197,Director,Laurie Anderson
34922,174611,Director,Drew Daywalt
34923,63880,Director,Jacques Rozier
34924,104515,Director,Miklós Jancsó
34925,34792,Director,Cliff Roquemore
34926,339274,Director,Imtiaz Ali
34927,191850,Director,James W. Griffiths
34928,94251,Director,H. Bruce Humberstone
34929,76084,Director,H. Bruce Humberstone
34930,232034,Director,H. Bruce Humberstone
34931,43524,Director,H. Bruce Humberstone
34932,31770,Director,H. Bruce Humberstone
34933,42298,Director,Eugene Forde
34934,24647,Director,Lasse Åberg
34935,336691,Director,Matt Riddlehoover
34936,368330,Director,Subodh Bhave
34937,80775,Director,Joseph Pevney
34938,72903,Director,Joseph Pevney
34939,36520,Director,Joseph Pevney
34940,333696,Director,Philipp Kadelbach
34941,77861,Director,Lamont Johnson
34942,84520,Director,Adam Rehmeier
34943,355020,Director,Evgeny Afineevsky
34944,205749,Director,Klaus Huttmann
34945,159897,Director,Louis Aimé Augustin Le Prince
34946,96882,Director,Louis Aimé Augustin Le Prince
34947,32571,Director,William K.L. Dickson 
34947,32571,Director,William Heise
34948,33315,Director,William K.L. Dickson 
34948,33315,Director,William Heise
34949,194079,Director,Eadweard Muybridge
34950,16464,Director,Louis Aimé Augustin Le Prince
34951,33316,Director,William Carr Crofts
34951,33316,Director,Woodsworth Donisthorpe
34952,315946,Director,P.J.C. Janssen
34953,105885,Director,J.C. Calciano
34954,353464,Director,Meghna Gulzar
34955,70690,Director,Roberto Malenotti
34956,68797,Director,Jerzy Hoffman
34957,104852,Director,William K.L. Dickson 
34958,249914,Director,Vijaya Mehta
34959,284288,Director,Omung Kumar
34960,184002,Director,Aki Kaurismäki
34961,123623,Director,Piers Haggard
34962,14074,Director,Daniel Alfredson
34963,64508,Director,Peter Fleischmann
34964,100468,Director,Corrado Farina
34965,29539,Director,David Hughes
34966,49722,Director,Stéphane LaFleur
34967,42809,Director,Seijun Suzuki
34968,341895,Director,Alphonse Putharen
34970,345575,Director,Per-Olav Sørensen
34971,103947,Director,Nuno Rocha
34972,79825,Director,Conrad Jackson 
34973,292177,Director,Jayson Thiessen
34973,292177,Director,Ishi Rudell
34974,349158,Director,Ishi Rudell
34975,171277,Director,Arthur Luhn
34976,369165,Director,Thom Zimny
34977,105098,Director,Alberto De Martino
34978,158079,Director,Alberto De Martino
34979,203888,Director,Alberto De Martino
34980,112503,Director,Alberto De Martino
34981,98085,Director,Alberto De Martino
34982,79426,Director,Alberto De Martino
34983,78546,Director,Alberto De Martino
34984,29607,Director,Alberto De Martino
34985,130754,Director,Jakob Montrasio
34985,130754,Director,Tim Graf
34986,336884,Director,Pål Øie
34987,339751,Director,Kent Jones
34988,295748,Director,Cem Yılmaz
34989,34666,Director,Rolf Lyssy
34990,299687,Director,J Blakeson
34991,16047,Director,Omar Shargawi
34992,51210,Director,Joshua Butler
34993,129577,Director,León Klimovsky
34993,129577,Director,Enzo G. Castellari
34994,90092,Director,Enzo G. Castellari
34995,93708,Director,Enzo G. Castellari
34996,39979,Director,Enzo G. Castellari
34997,68863,Director,Enzo G. Castellari
34998,130322,Director,Enzo G. Castellari
34999,24971,Director,Enzo G. Castellari
35000,64739,Director,Enzo G. Castellari
35001,69152,Director,Enzo G. Castellari
35002,42764,Director,Enzo G. Castellari
35003,73740,Director,Enzo G. Castellari
35004,22359,Director,Enzo G. Castellari
35005,143936,Director,Enzo G. Castellari
35006,213755,Director,Enzo G. Castellari
35007,364067,Director,Sofia Coppola
35008,312100,Director,Mark Caballero
35008,312100,Director,Seamus Walsh
35009,73901,Director,Liz Holzman
35010,321666,Director,Gabriel Ripstein
35011,307103,Director,Frédéric Tellier
35012,326874,Director,Brice Cauvin	 	   
35013,103012,Director,Avie Luthra
35014,255869,Director,Archie Borders
35015,56255,Director,Minoru Kawasaki
35016,354625,Director,Tobias Lindner
35017,75393,Director,Oleg Fesenko
35018,293082,Director,Eric Small
35019,341744,Director,Cesc Gay
35020,17007,Director,Peter Werner
35021,26571,Director,Edo Bertoglio
35022,353311,Director,Kenny Leon
35023,134743,Director,Jonathan Demme
35024,317953,Director,John Barker
35025,43783,Director,Walter Lang
35026,36361,Director,Howard Zieff
35027,184440,Director,Daric Loo
35028,128899,Director,King Vidor
35029,202727,Director,Noel M. Smith
35030,36789,Director,Edward F. Cline
35031,111570,Director,Richard Wallace
35032,298026,Director,Wen-Han Shih
35033,214758,Director,Alejo Flah
35034,161076,Director,Garson Kanin
35035,16422,Director,Richard Ledes
35036,272255,Director,Kurt Neumann
35037,285908,Director,Richard Ciupka
35038,254918,Director,Anthony Fabian
35039,358980,Director,Renzo Merusi
35040,13591,Director,John Gordillo
35041,345637,Director,Sanjay Patel
35042,336882,Director,Roar Uthaug
35043,333555,Director,Alex van Warmerdam
35044,315868,Director,Andrzej Żuławski
35046,105085,Director,Enzo G. Castellari
35047,279179,Director,Manfred Stelzer
35048,61535,Director,Tom Clegg
35049,256375,Director,Chris Marker
35050,79435,Director,Philippe Garrel
35051,334028,Director,Adam Egypt Mortimer
35052,152539,Director,Nina Companéez
35053,58384,Director,Mikael Håfström
35054,68437,Director,Rumle Hammerich
35055,325039,Director,Andrei Konst
35056,16079,Director,Jack Ersgard
35056,16079,Director,Patrik Ersgård
35057,258147,Director,Matthew Smiley
35058,297859,Director,Tonje Hessen Schei
35059,289174,Director,Mohsen Makhmalbaf
35060,215740,Director,Edgar Reitz
35061,24563,Director,Larry Buchanan
35062,361042,Director,Sheldon Wilson
35063,32206,Director,Justin Jones
35064,172721,Director,Steven R. Monroe
35065,149722,Director,Steven R. Monroe
35066,353257,Director,Steven Daniels
35067,302666,Director,David Gidali
35068,246594,Director,Emile Edwin Smith
35069,340275,Director,Spike Lee
35070,197599,Director,Neil Breen
35071,10124,Director,Bob Keen
35072,221801,Director,Richard LeMay
35073,348150,Director,Kirk R. Thatcher
35074,71744,Director,Q. Allan Brocka
35075,216983,Director,Marija Miletic Dail
35076,331836,Director,Nicolas Benamou
35076,331836,Director,Philippe Lacheau
35077,291868,Director,Liv Corfixen
35078,4540,Director,Gerhard Lamprecht
35079,53385,Director,Charles Avery
35080,30982,Director,Charlie Chaplin
35082,15701,Director,Glenn Standring
35083,45438,Director,Jingle Ma
35084,42649,Director,Frank Simon
35085,196253,Director,Roman Polanski
35085,196253,Director,Frank Simon
35086,327016,Director,Frank Simon
35087,33318,Director,William K.L. Dickson 
35087,33318,Director,William Heise
35089,23150,Director,Ei Aoki
35090,23151,Director,Takuya Nomura
35091,23153,Director,Mitsuru Obunai
35092,23166,Director,Takahiro Miura
35093,23167,Director,Shinsuke Takizawa
35095,351694,Director,Tian Xiao Peng
35096,260928,Director,Neil Breen
35097,300693,Director,James Vanderbilt
35098,218275,Director,William Riead
35099,15706,Director,Todd Stephens
35100,301816,Director,Jonathan Winfrey
35101,338438,Director,Umberto Lenzi
35102,107100,Director,Jason Bourque
35104,74082,Director,Marino Girolami
35105,106155,Director,Marino Girolami
35106,96460,Director,Marino Girolami
35107,324194,Director,Marino Girolami
35108,295389,Director,Marino Girolami
35109,103122,Director,Marino Girolami
35110,29395,Director,Richard Stanley
35111,323656,Director,Craig Roberts
35112,285959,Director,Lewis Allen
35113,33923,Director,Lewis Allen
35114,44001,Director,Lewis Allen
35115,27034,Director,Lewis Allen
35116,49502,Director,Lewis Allen
35117,320853,Director,Lewis Allen
35118,136793,Director,John Kafka
35118,136793,Director,Yoon-suk Choi
35119,354072,Director,Frankie Chen
35120,339562,Director,Dante Lam
35121,78570,Director,Alberto Mar
35122,318846,Director,Adam McKay
35123,321621,Director,Tony Bui
35124,9048,Director,Ching Siu-Tung
35125,333088,Director,Onur Tukel
35126,340816,Director,Mitch Davis
35128,342831,Director,Arthur Berthelet
35129,25041,Director,Shawn Ku
35130,333968,Director,Josh Kim
35131,17223,Director,Sandro Cecca
35132,72246,Director,Ramiro Meneses
35133,248706,Director,Charles Matthau
35134,347969,Director,Frank Coraci
35135,166178,Director,Julaluck Ismalone
35136,338930,Director,Ranjith
35137,332827,Director,Sathyan Anthikad
35138,120149,Director,Ranjith
35139,68982,Director,Ray Danton
35140,347497,Director,William Shatner
35141,367735,Director,Rhys Thomas
35142,247777,Director,Lev Kalman
35142,247777,Director,Whitney Horn
35143,246355,Director,James Wan
35144,299579,Director,Douglas Barr
35145,371818,Director,Manousos Manousakis
35146,185744,Director,Ryan Polito
35147,48009,Director,Nicolas Vanier
35148,367551,Director,Nick Love
35149,324291,Director,Charles Hood
35150,137366,Director,Dick Carruthers
35151,264397,Director,Isaac Ezban
35153,107235,Director,Lee Yong-joo
35154,160564,Director,Agnès Jaoui
35155,332179,Director,Roni Ezra
35156,363683,Director,Jonny Owen
35157,339145,Director,Marya Cohn
35158,312452,Director,Étienne-Jules Marey
35159,105157,Director,William K.L. Dickson 
35160,297789,Director,Aleksey Fedorchenko
35161,237584,Director,William Monahan
35162,299511,Director,Franck Ribière
35163,195867,Director,Jorge Montesi
35164,203066,Director,John Milius
35165,179375,Director,Salam Bappu
35166,84186,Director,Yung Chang
35167,291146,Director,Sabine Gisiger
35168,56685,Director,Fredrik Hiller
35169,207936,Director,Sean Mewshaw
35170,267094,Director,Ursula Liang
35171,156135,Director,Francesco Rosi
35172,78101,Director,Francesco Rosi
35173,163706,Director,Francesco Rosi
35174,73954,Director,Francesco Rosi
35175,182843,Director,Sergio Citti
35176,162056,Director,Sergio Citti
35177,93064,Director,Sergio Citti
35178,150958,Director,Sergio Citti
35179,27009,Director,Chuck Comisky
35180,30922,Director,David Jackson
35180,30922,Director,Dick Lowry
35181,25568,Director,Graeme Ferguson
35182,6884,Director,Chris Matheson
35183,22162,Director,Robert L. Levy
35184,46431,Director,Marion Lipschutz
35184,46431,Director,Rose Rosenblatt
35185,98456,Director,Marisa Sistach
35186,31377,Director,Mark Blutman
35187,26736,Director,Lev L. Spiro
35188,172760,Director,Gin Yeung-Chi
35189,23205,Director,Juan Carlos Pineiro-Escoriaza
35190,242093,Director,Dan Cutforth
35190,242093,Director,Jane Lipsitz
35191,186121,Director,Johanna Lee
35192,19446,Director,Brian Terwilliger
35193,116733,Director,Ivan Ivanov-Vano
35193,116733,Director,Aleksandra Snezhko-Blotskaya
35193,116733,Director,Victor Gromov
35194,258435,Director,Marc Fitoussi
35195,214215,Director,Philippe Kotlarski
35195,214215,Director,Anne Weil
35196,129455,Director,Ken Loach
35197,44142,Director,Daniele Luchetti
35198,220916,Director,Chris Marker
35198,220916,Director,Mario Marret
35201,262165,Director,Bret Wood
35202,47680,Director,Yılmaz Güney
35203,100215,Director,Károly Makk
35203,100215,Director,János Xantus
35204,31525,Director,Rajkumar Santoshi
35205,299145,Director,"Daniel Petrie, Jr."
35206,225283,Director,Destiny Ekaragha
35207,160128,Director,Ricky Wood
35208,82743,Director,Alex Chandon
35209,111662,Director,Andrew Nisker
35210,77910,Director,Michael Polish
35211,98525,Director,José Henrique Fonseca
35212,270926,Director,Sergey Loznitsa
35213,59426,Director,Yury Bykov
35214,62684,Director,Tomasz Thomson
35215,76808,Director,Maarten Treurniet
35216,31557,Director,John Edginton
35217,30059,Director,Jules Bass
35217,30059,Director,"Arthur Rankin, Jr."
35218,256314,Director,Arne Birkenstock
35219,334376,Director,Nomura Kazuya
35219,334376,Director,Kazuchika Kise
35220,285020,Director,Charles Poekel
35221,64655,Director,Joanna Hogg
35222,371507,Director,Egor Baranov
35223,138735,Director,Christian Klandt
35224,71482,Director,Anne Sewitsky
35225,326425,Director,Steven C. Miller
35226,180929,Director,Ted Post
35227,105153,Director,William K.L. Dickson 
35228,299165,Director,José Antonio de la Loma
35229,303867,Director,Don Hertzfeldt
35230,103502,Director,Anne Émond
35231,28138,Director,Fred Olen Ray
35231,28138,Director,Jim Wynorski
35232,329833,Director,Ben Stiller
35233,24712,Director,Daniel Lind Lagerlöf
35234,24713,Director,Daniel Lind Lagerlöf
35235,267048,Director,Daniel Lind Lagerlöf
35236,368239,Director,Blake Vincent Kueny
35237,68419,Director,Adam Deacon
35237,68419,Director,Daniel Toland
35238,250096,Director,Philip Saville
35239,195752,Director,Michael Schultz
35240,79236,Director,Arto Lehkamo
35241,179308,Director,Zoltan Spirandelli
35242,142635,Director,Ron Oliver
35243,245739,Director,Matt Lipsey
35244,331351,Director,Gonzalo Bendala
35245,283596,Director,Robert Carlyle
35246,193309,Director,Tina Mabry
35247,17306,Director,Tibor Takács
35248,338614,Director,Phillip Baribeau
35249,359983,Director,Howy Parkins
35250,135799,Director,Masaaki Akahori
35251,57440,Director,Kenji Uchida
35252,32517,Director,Johnnie To
35253,47647,Director,Gordon Chan
35254,150677,Director,Giancarlo Romitelli
35255,139238,Director,Wladyslaw Starewicz
35256,270646,Director,Nadav Lapid
35257,157239,Director,Daniel Lee
35258,52776,Director,Eric Tsang
35258,52776,Director,Patrick Kong
35258,52776,Director,Chung Shu-Kai
35259,29960,Director,Robert Young
35260,357681,Director,Mark Neale
35261,259694,Director,Christian Ditter
35262,105952,Director,Ben Miller
35263,361025,Director,Arthur Allen
35264,271433,Director,Ralf Westhoff
35265,348689,Director,Park Heung-sik
35266,302797,Director,Anders Johannes Bukh
35267,347944,Director,Sonny Mallhi
35268,1877,Director,Charles Band
35268,1877,Director,Albert Band
35269,291537,Director,Adam Carolla
35269,291537,Director,Nate Adams
35270,372631,Director,Mitch Schauer
35271,201223,Director,Atsushi Takahashi
35272,319152,Director,J. Clay Tweel
35272,319152,Director,Bryan Carberry
35273,26702,Director,Curtis Harrington
35274,359746,Director,Álvaro Longoria
35275,323149,Director,Patrick Ryan
35276,253286,Director,Alex R. Johnson
35277,185497,Director,Sofya Skya
35277,185497,Director,Robert Crombie
35278,341045,Director,Nick Read
35278,341045,Director,Mark Franchetti
35279,89645,Director,William Beaudine
35280,279690,Director,Jason Krawczyk
35281,249567,Director,Fletcher Markle
35282,178314,Director,Joy Mathew
35283,74057,Director,Alan Myerson
35284,47240,Director,Elio Petri
35285,104194,Director,Sylvia Chang
35285,104194,Director,Chen Kuo-Fu
35285,104194,Director,Hou Hsiao-hsien
35285,104194,Director,Arvin Chen
35285,104194,Director,Ya-chuan Hsiao
35285,104194,Director,Wen-Tang Cheng
35285,104194,Director,Hou Chi-jan
35285,104194,Director,Chang Tso-chi
35285,104194,Director,Leon Dai
35285,104194,Director,Cheng Yu-Chieh
35286,104171,Director,Hou Hsiao-hsien
35287,87953,Director,Hou Hsiao-hsien
35288,159862,Director,Hou Hsiao-hsien
35289,66759,Director,Pao Hsueh-Li
35290,75808,Director,Harold Becker
35291,79781,Director,Matthew A. Cherry
35292,9287,Director,Terence Hill
35293,34421,Director,Mark DiSalle
35294,108228,Director,James Yukich
35295,323968,Director,Michael Williams
35296,120172,Director,Eitan Reuven
35297,177112,Director,Arthur Vincie
35298,36748,Director,Richard Williams
35299,229056,Director,Arthur Pierson
35301,284460,Director,Gregory Hatanaka
35302,168112,Director,Stephan Apelgren
35303,126947,Director,Thomas J. Tobin
35304,67927,Director,Gustaf Edgren
35305,30452,Director,Jeffrey Mandel
35306,356482,Director,Dagen Merrill
35307,360551,Director,Jang Jae-hyun
35308,359460,Director,Kim Jung-Hoon
35309,69985,Director,Carlos Sorin
35310,268854,Director,Celso R. García
35311,312993,Director,Stéphane Lapointe
35312,52116,Director,Detlev Buck
35313,80041,Director,Ian Power
35314,13755,Director,Andy Wolk
35315,140733,Director,Tomáš Vorel
35316,346472,Director,Vladek Zankovsky
35317,30644,Director,Edward D. Murphy
35318,131897,Director,Maurizio Nichetti
35319,282069,Director,Takashi Yamazaki
35320,282070,Director,Takashi Yamazaki
35321,373541,Director,Dean Jones
35322,252028,Director,Geoffrey Enthoven
35323,299585,Director,Carl Bessai
35324,36771,Director,Ere Kokkonen
35327,55776,Director,Spede Pasanen
35328,62898,Director,Ere Kokkonen
35329,62896,Director,Ere Kokkonen
35330,62897,Director,Ere Kokkonen
35331,62894,Director,Ere Kokkonen
35332,145912,Director,Spede Pasanen
35334,55558,Director,Ere Kokkonen
35335,36767,Director,Ere Kokkonen
35336,36766,Director,Ere Kokkonen
35337,36765,Director,Ere Kokkonen
35339,40836,Director,Gregg Champion
35340,351819,Director,Michael Tiddes
35341,58074,Director,Camillo Mastrocinque
35342,56975,Director,Massimo Troisi
35343,56068,Director,Camillo Mastrocinque
35344,66177,Director,Camillo Mastrocinque
35345,94641,Director,Irving Pichel
35346,53834,Director,Irving Pichel
35347,44099,Director,Irving Pichel
35348,84085,Director,Irving Pichel
35349,177790,Director,Irving Pichel
35350,373481,Director,D.A. Pennebaker
35350,373481,Director,Chris Hegedus
35351,143437,Director,D.A. Pennebaker
35351,143437,Director,Jean-Luc Godard
35351,143437,Director,Richard Leacock
35352,26028,Director,D.A. Pennebaker
35352,26028,Director,Chris Hegedus
35353,26360,Director,D.A. Pennebaker
35353,26360,Director,Chris Hegedus
35353,26360,Director,David Dawkins
35354,139230,Director,D.A. Pennebaker
35354,139230,Director,Chris Hegedus
35355,140595,Director,Nick Doob
35355,140595,Director,Chris Hegedus
35355,140595,Director,Rick McKay
35355,140595,Director,D.A. Pennebaker
35355,140595,Director,Andy Picheta
35357,273085,Director,Gus Van Sant
35357,273085,Director,David Bowie
35357,273085,Director,Julien Temple
35359,63160,Director,Jordan Vogt-Roberts
35360,20363,Director,Paul Reubens
35360,20363,Director,Marty Callner
35361,83728,Director,James Franco
35362,55534,Director,Steve Barron
35364,358532,Director,Philly de Lacey
35364,358532,Director,Riccardo Pellizzeri
35365,340666,Director,Tom Ford
